ID,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms,on_time,high_care_calls,discount_tier,weight_category,is_high_value,is_repeat_customer,low_satisfaction,failure_risk_score,predicted_outcome,predicted_label,risk_tier
246,4,2,2,4,154,3,2,0,48,7684,1,0,0,2,0,1,0,0.0005656753,0,On Time,Low Risk
247,3,2,2,3,139,3,1,0,3,1788,1,0,1,1,0,1,0,0.084755875,0,On Time,Low Risk
248,4,1,2,4,160,3,1,0,50,1030,1,0,0,1,0,1,0,0.0008758661,0,On Time,Low Risk
249,0,1,2,2,134,3,1,0,38,1530,1,0,0,1,0,1,1,0.00078610255,0,On Time,Low Risk
250,1,1,5,5,161,5,0,0,54,1511,1,1,0,1,0,1,0,0.0008753101,0,On Time,Low Risk
251,2,1,2,3,155,3,1,0,45,1639,1,0,0,1,0,1,0,0.00046380746,0,On Time,Low Risk
252,4,1,2,2,145,3,2,0,5,6102,1,0,1,2,0,1,1,0.3574201,0,On Time,Medium Risk
253,3,1,2,1,157,3,1,1,58,1930,1,0,0,1,0,1,1,0.0006842669,0,On Time,Low Risk
254,4,1,2,5,160,3,1,0,19,1399,1,0,2,1,0,1,0,0.0012828986,0,On Time,Low Risk
255,0,1,2,2,152,3,1,0,61,1800,1,0,0,1,0,1,1,0.0006204696,0,On Time,Low Risk
256,1,1,2,2,148,3,0,0,35,1349,1,0,0,1,0,1,1,0.0006690673,0,On Time,Low Risk
257,2,1,2,2,127,3,1,1,13,1128,1,0,2,1,0,1,1,0.00042076028,0,On Time,Low Risk
258,4,1,2,2,129,3,2,0,22,6614,1,0,2,2,0,1,1,0.0008846784,0,On Time,Low Risk
259,3,1,2,3,158,3,1,0,13,1245,1,0,2,1,0,1,0,0.00065086584,0,On Time,Low Risk
260,4,1,2,4,147,3,1,1,5,1920,1,0,1,1,0,1,0,0.15150122,0,On Time,Low Risk
261,0,1,2,5,159,3,1,0,49,1621,1,0,0,1,0,1,0,0.00070882717,0,On Time,Low Risk
262,1,1,2,3,151,3,1,0,23,1930,1,0,2,1,0,1,0,0.0008822427,0,On Time,Low Risk
263,2,1,3,1,294,4,1,0,52,1089,1,0,0,1,1,1,1,0.0009022137,0,On Time,Low Risk
264,4,1,3,2,226,2,2,1,45,1446,1,0,0,1,1,0,1,0.0013477287,0,On Time,Low Risk
265,3,1,5,3,271,5,0,1,9,1813,1,1,1,1,1,1,0,0.5206866,1,Late,Medium Risk
266,4,1,7,2,203,5,2,0,61,1856,1,1,0,1,0,1,1,0.0011754956,0,On Time,Low Risk
267,0,1,2,3,264,4,1,0,10,1648,1,0,1,1,1,1,0,0.49603474,0,On Time,Medium Risk
268,1,1,4,1,258,3,2,1,36,2211,1,1,0,1,1,1,1,0.00039649504,0,On Time,Low Risk
269,2,1,3,5,241,3,1,0,21,3078,1,0,2,0,1,1,0,0.0005574721,0,On Time,Low Risk
270,4,0,4,5,208,3,2,1,23,2056,1,1,2,1,0,1,0,0.00038732728,0,On Time,Low Risk
271,3,0,3,2,209,5,2,0,12,3054,1,0,2,0,0,1,1,0.00084994955,0,On Time,Low Risk
272,4,0,5,1,182,2,2,0,23,2707,1,1,2,1,0,0,1,0.0003998667,0,On Time,Low Risk
273,0,0,4,5,148,2,2,0,43,1087,1,1,0,1,0,0,0,0.00063056883,0,On Time,Low Risk
274,1,0,2,3,183,2,2,0,52,3199,1,0,0,0,0,0,0,0.00037623668,0,On Time,Low Risk
275,2,0,3,5,229,6,2,1,22,2717,1,0,2,1,1,1,0,0.0005198781,0,On Time,Low Risk
276,4,0,5,5,115,5,1,0,26,1692,1,1,2,1,0,1,0,0.000819884,0,On Time,Low Risk
277,3,0,4,2,136,3,1,0,65,1962,1,1,0,1,0,1,1,0.0010952611,0,On Time,Low Risk
278,4,0,4,4,212,3,1,1,21,3307,1,1,2,0,0,1,0,0.0006311653,0,On Time,Low Risk
279,0,0,4,3,171,3,1,0,24,1304,1,1,2,1,0,1,0,0.00079169037,0,On Time,Low Risk
280,1,0,3,1,151,2,1,1,60,1925,1,0,0,1,0,0,1,0.0007906586,0,On Time,Low Risk
281,2,0,3,1,205,3,2,1,39,3062,1,0,0,0,0,1,1,0.00044765306,0,On Time,Low Risk
282,4,0,5,4,147,3,2,1,23,1132,1,1,2,1,0,1,0,0.00057662546,0,On Time,Low Risk
283,3,0,3,3,155,3,1,0,29,1712,1,0,2,1,0,1,0,0.00044159207,0,On Time,Low Risk
284,4,0,5,4,165,3,1,0,20,1150,1,1,2,1,0,1,0,0.0008991795,0,On Time,Low Risk
285,0,0,5,5,230,3,1,0,32,3249,1,1,0,0,1,1,0,0.0006320176,0,On Time,Low Risk
286,1,0,2,4,181,4,2,1,13,2309,1,0,2,1,0,1,0,0.0007631574,0,On Time,Low Risk
287,2,0,5,3,234,2,1,0,55,3308,1,1,0,0,1,0,0,0.00050149707,0,On Time,Low Risk
288,4,0,4,4,149,3,1,1,34,1977,1,1,0,1,0,1,0,0.00070388895,0,On Time,Low Risk
289,3,0,5,5,156,2,1,1,44,1561,1,1,0,1,0,0,0,0.00064579665,0,On Time,Low Risk
290,4,0,4,2,172,3,2,0,59,1858,1,1,0,1,0,1,1,0.00093043223,0,On Time,Low Risk
291,0,0,4,4,270,3,1,1,12,3279,1,1,2,0,1,1,0,0.00056277885,0,On Time,Low Risk
292,1,2,4,1,206,3,2,1,23,3807,1,1,2,0,0,1,1,0.0005802474,0,On Time,Low Risk
293,2,2,4,3,211,4,2,1,40,3106,1,1,0,0,0,1,0,0.0006171436,0,On Time,Low Risk
294,4,2,3,2,136,4,1,1,62,1090,1,0,0,1,0,1,1,0.0009676269,0,On Time,Low Risk
295,3,2,5,1,186,2,0,0,52,3981,1,1,0,0,0,0,1,0.0010643364,0,On Time,Low Risk
296,4,2,3,1,202,2,2,1,62,3398,1,0,0,0,0,0,1,0.00065034465,0,On Time,Low Risk
297,0,2,4,2,183,3,2,0,12,3646,1,1,2,0,0,1,1,0.00044561244,0,On Time,Low Risk
298,1,2,4,4,232,2,1,1,36,2861,1,1,0,1,1,0,0,0.00042842035,0,On Time,Low Risk
299,2,2,4,2,147,4,2,1,52,1129,1,1,0,1,0,1,1,0.0007687166,0,On Time,Low Risk
300,4,2,4,3,136,3,2,1,20,1531,1,1,2,1,0,1,0,0.0005702619,0,On Time,Low Risk
301,3,2,5,3,127,3,1,0,43,1446,1,1,0,1,0,1,0,0.00043477656,0,On Time,Low Risk
302,4,2,4,5,202,2,2,1,35,3695,1,1,0,0,0,0,0,0.0005070664,0,On Time,Low Risk
303,0,2,3,4,241,2,1,1,57,3671,1,0,0,0,1,0,0,0.00044722523,0,On Time,Low Risk
304,1,2,4,3,222,2,2,1,55,3833,1,1,0,0,1,0,0,0.0003730877,0,On Time,Low Risk
305,2,2,3,2,183,4,2,0,12,2777,1,0,2,1,0,1,1,0.0007293518,0,On Time,Low Risk
306,4,2,4,4,249,3,2,0,36,3769,1,1,0,0,1,1,0,0.0004740337,0,On Time,Low Risk
307,3,2,3,1,243,4,0,1,59,3838,1,0,0,0,1,1,1,0.00047734738,0,On Time,Low Risk
308,4,2,3,3,163,3,2,1,9,1257,1,0,1,1,0,1,0,0.11212812,0,On Time,Low Risk
309,0,2,4,2,165,2,0,1,11,1596,1,1,2,1,0,0,1,0.00074636104,0,On Time,Low Risk
310,1,2,5,5,266,3,2,0,53,3089,1,1,0,0,1,1,0,0.000474912,0,On Time,Low Risk
311,2,2,3,4,193,2,2,1,48,3909,1,0,0,0,0,0,0,0.0004559522,0,On Time,Low Risk
312,4,2,3,2,154,3,1,0,56,1136,1,0,0,1,0,1,1,0.0005711679,0,On Time,Low Risk
313,3,2,3,3,140,3,2,1,51,1046,1,0,0,1,0,1,0,0.0008529794,0,On Time,Low Risk
314,4,2,4,3,272,3,2,1,38,3705,1,1,0,0,1,1,0,0.0004180739,0,On Time,Low Risk
315,0,2,4,2,143,6,2,1,20,1654,1,1,2,1,0,1,1,0.0004969015,0,On Time,Low Risk
316,1,2,4,2,138,3,1,0,30,1805,1,1,2,1,0,1,1,0.00072263286,0,On Time,Low Risk
317,2,2,4,2,238,2,0,1,17,3358,1,1,2,0,1,0,1,0.00053434924,0,On Time,Low Risk
318,4,2,4,5,273,4,2,0,31,2373,1,1,0,1,1,1,0,0.0005563969,0,On Time,Low Risk
319,3,2,3,1,200,2,2,1,27,2551,1,0,2,1,0,0,1,0.00059805915,0,On Time,Low Risk
320,4,2,4,5,213,4,1,1,39,2381,1,1,0,1,0,1,0,0.0006496143,0,On Time,Low Risk
321,0,2,3,4,224,2,2,0,15,2701,1,0,2,1,1,0,0,0.00043771748,0,On Time,Low Risk
322,1,2,4,5,141,3,2,1,12,1672,1,1,2,1,0,1,0,0.0007366889,0,On Time,Low Risk
323,2,2,3,3,150,3,1,1,46,1040,1,0,0,1,0,1,0,0.0011731879,0,On Time,Low Risk
324,4,2,3,1,192,2,1,1,33,2818,1,0,0,1,0,0,1,0.00054753566,0,On Time,Low Risk
325,3,2,5,1,279,4,2,0,24,3440,1,1,2,0,1,1,1,0.00066603866,0,On Time,Low Risk
326,4,2,3,4,246,3,2,1,30,3748,1,0,2,0,1,1,0,0.00059537246,0,On Time,Low Risk
327,0,2,3,4,173,3,2,1,52,1587,1,0,0,1,0,1,0,0.00079680514,0,On Time,Low Risk
328,1,2,4,4,233,4,2,0,59,2358,1,1,0,1,1,1,0,0.0005849648,0,On Time,Low Risk
329,2,2,5,1,274,2,2,1,24,2423,1,1,2,1,1,0,1,0.0003898288,0,On Time,Low Risk
330,4,2,4,5,243,4,2,0,41,2782,1,1,0,1,1,1,0,0.0005693383,0,On Time,Low Risk
331,3,2,3,4,197,3,2,0,56,3427,1,0,0,0,0,1,0,0.00048689687,0,On Time,Low Risk
332,4,2,4,3,140,3,0,0,46,1072,1,1,0,1,0,1,0,0.0006543236,0,On Time,Low Risk
333,0,2,3,5,215,3,2,0,22,2585,1,0,2,1,1,1,0,0.0005416705,0,On Time,Low Risk
334,1,2,3,4,211,3,2,1,8,3710,1,0,1,0,0,1,0,0.044828318,0,On Time,Low Risk
335,2,2,4,2,220,5,1,1,33,2854,1,1,0,1,1,1,1,0.00063414057,0,On Time,Low Risk
336,4,2,3,1,194,4,1,1,64,2026,1,0,0,1,0,1,1,0.0007491665,0,On Time,Low Risk
337,3,2,5,1,262,3,2,0,58,3599,1,1,0,0,1,1,1,0.00055872195,0,On Time,Low Risk
338,4,2,4,4,201,2,1,0,1,3147,1,1,1,0,0,0,0,0.03534111,0,On Time,Low Risk
339,0,2,3,5,261,3,2,1,15,2989,1,0,2,1,1,1,0,0.00033630582,0,On Time,Low Risk
340,1,2,4,4,191,6,1,0,60,3425,1,1,0,0,0,1,0,0.0002674295,0,On Time,Low Risk
341,2,2,2,5,255,5,2,0,53,3775,1,0,0,0,1,1,0,0.0005498629,0,On Time,Low Risk
342,4,2,3,2,169,2,0,1,30,1698,1,0,2,1,0,0,1,0.0007912627,0,On Time,Low Risk
343,3,2,4,5,162,2,2,1,64,1918,1,1,0,1,0,0,0,0.0006974882,0,On Time,Low Risk
344,4,2,2,5,248,6,1,0,62,2750,1,0,0,1,1,1,0,0.0004805113,0,On Time,Low Risk
345,0,2,5,3,197,4,1,0,2,2222,1,1,1,1,0,1,0,0.07057258,0,On Time,Low Risk
346,1,2,5,1,264,3,1,1,6,2882,1,1,1,1,1,1,1,0.028521603,0,On Time,Low Risk
347,2,2,5,5,260,2,2,0,55,2791,1,1,0,1,1,0,0,0.00048851746,0,On Time,Low Risk
348,4,2,5,3,186,2,2,0,58,2259,1,1,0,1,0,0,0,0.0005574867,0,On Time,Low Risk
349,3,2,4,5,233,4,1,0,44,2551,1,1,0,1,1,1,0,0.00055036164,0,On Time,Low Risk
350,4,2,5,1,161,3,1,1,47,1954,1,1,0,1,0,1,1,0.0008922822,0,On Time,Low Risk
351,0,2,4,5,188,3,1,0,13,2409,1,1,2,1,0,1,0,0.00045295164,0,On Time,Low Risk
352,1,2,5,5,171,2,2,0,22,1695,1,1,2,1,0,0,0,0.0017307254,0,On Time,Low Risk
353,2,2,2,2,267,3,2,1,15,2481,1,0,2,1,1,1,1,0.00044010064,0,On Time,Low Risk
354,4,2,4,3,255,2,0,1,47,2956,1,1,0,1,1,0,0,0.00037272507,0,On Time,Low Risk
355,3,2,3,2,132,3,1,0,56,1303,1,0,0,1,0,1,1,0.00055037683,0,On Time,Low Risk
356,4,2,5,1,266,3,1,0,31,3157,1,1,0,0,1,1,1,0.0005079919,0,On Time,Low Risk
357,0,2,3,4,198,2,1,1,25,2774,1,0,2,1,0,0,0,0.0005040577,0,On Time,Low Risk
358,1,2,2,3,247,2,2,0,62,3127,1,0,0,0,1,0,0,0.00037411432,0,On Time,Low Risk
359,2,2,3,1,140,3,2,0,65,1291,1,0,0,1,0,1,1,0.00039308643,0,On Time,Low Risk
360,4,2,4,3,131,5,1,1,6,1659,1,1,1,1,0,1,0,0.047862343,0,On Time,Low Risk
361,3,2,5,2,246,3,2,1,49,3236,1,1,0,0,1,1,1,0.00062924233,0,On Time,Low Risk
362,4,2,3,2,159,3,2,0,4,1681,1,0,1,1,0,1,1,0.14207347,0,On Time,Low Risk
363,0,2,3,5,203,2,2,1,61,3642,1,0,0,0,0,0,0,0.0004347971,0,On Time,Low Risk
364,1,2,4,3,187,4,0,0,29,3141,1,1,2,0,0,1,0,0.00046466995,0,On Time,Low Risk
365,2,2,6,2,146,3,1,0,62,1936,1,1,0,1,0,1,1,0.0020385191,0,On Time,Low Risk
366,4,2,3,2,234,3,2,1,39,2099,1,0,0,1,1,1,1,0.00058664574,0,On Time,Low Risk
367,3,2,3,4,122,3,0,0,15,1354,1,0,2,1,0,1,0,0.00083457155,0,On Time,Low Risk
368,4,2,3,3,135,3,1,1,8,1074,1,0,1,1,0,1,0,0.118009314,0,On Time,Low Risk
369,0,2,3,5,103,3,1,1,3,1403,1,0,1,1,0,1,0,0.030206254,0,On Time,Low Risk
370,1,2,3,5,257,3,2,0,19,2173,1,0,2,1,1,1,0,0.0004022175,0,On Time,Low Risk
371,2,2,4,3,169,2,1,1,2,1399,1,1,1,1,0,0,0,0.14237948,0,On Time,Low Risk
372,4,2,4,5,159,3,2,1,18,1808,1,1,2,1,0,1,0,0.0006811026,0,On Time,Low Risk
373,3,2,4,5,188,3,1,1,38,3031,1,1,0,0,0,1,0,0.0004214696,0,On Time,Low Risk
374,4,2,5,1,136,3,2,1,19,1420,1,1,2,1,0,1,1,0.0006505458,0,On Time,Low Risk
375,0,2,5,1,227,3,1,0,19,3007,1,1,2,0,1,1,1,0.0006541272,0,On Time,Low Risk
376,1,2,3,5,262,2,1,0,53,3275,1,0,0,0,1,0,0,0.00039417844,0,On Time,Low Risk
377,2,2,2,3,157,2,1,1,45,1965,1,0,0,1,0,0,0,0.00059291394,0,On Time,Low Risk
378,4,2,5,3,238,2,2,0,21,2053,1,1,2,1,1,0,0,0.0007167206,0,On Time,Low Risk
379,3,2,3,5,152,3,1,1,43,1282,1,0,0,1,0,1,0,0.00057417044,0,On Time,Low Risk
380,4,2,3,2,201,3,2,1,5,2040,1,0,1,1,0,1,1,0.028683016,0,On Time,Low Risk
381,0,2,3,4,148,2,1,1,54,1778,1,0,0,1,0,0,0,0.0006707045,0,On Time,Low Risk
382,1,2,5,2,199,4,1,0,59,2885,1,1,0,1,0,1,1,0.00069596793,0,On Time,Low Risk
383,2,2,5,4,215,2,1,0,45,3501,1,1,0,0,1,0,0,0.00058927364,0,On Time,Low Risk
384,4,2,4,5,175,2,1,1,40,1270,1,1,0,1,0,0,0,0.000890169,0,On Time,Low Risk
385,3,1,4,3,236,2,0,1,23,3123,1,1,2,0,1,0,0,0.0004876472,0,On Time,Low Risk
386,4,1,2,5,182,2,2,0,57,2896,1,0,0,1,0,0,0,0.00033929726,0,On Time,Low Risk
387,0,1,3,1,251,3,2,1,42,3698,1,0,0,0,1,1,1,0.00048262152,0,On Time,Low Risk
388,1,1,5,2,173,3,1,0,7,1855,1,1,1,1,0,1,1,0.27502182,0,On Time,Low Risk
389,2,1,4,3,225,3,1,0,62,2587,1,1,0,1,1,1,0,0.0004482393,0,On Time,Low Risk
390,4,1,4,2,167,4,1,0,20,1705,1,1,2,1,0,1,1,0.0009184189,0,On Time,Low Risk
391,3,1,4,1,259,3,1,1,20,2154,1,1,2,1,1,1,1,0.00047364752,0,On Time,Low Risk
392,4,1,4,1,178,3,2,0,63,1573,1,1,0,1,0,1,1,0.00054797996,0,On Time,Low Risk
393,0,1,4,4,178,4,2,0,13,1614,1,1,2,1,0,1,0,0.00089678203,0,On Time,Low Risk
394,1,1,5,4,169,2,1,0,20,1765,1,1,2,1,0,0,0,0.0016092154,0,On Time,Low Risk
395,2,1,3,2,272,2,1,1,33,2321,1,0,0,1,1,0,1,0.00062815176,0,On Time,Low Risk
396,4,1,4,4,183,3,1,1,29,3251,1,1,2,0,0,1,0,0.00042370576,0,On Time,Low Risk
397,3,1,3,4,205,3,1,0,10,2728,1,0,1,1,0,1,0,0.031227464,0,On Time,Low Risk
398,4,1,2,1,123,4,1,0,53,1036,1,0,0,1,0,1,1,0.00058076775,0,On Time,Low Risk
399,0,1,4,3,152,3,1,1,58,1453,1,1,0,1,0,1,0,0.00050644524,0,On Time,Low Risk
400,1,1,3,1,220,2,0,0,40,3773,1,0,0,0,1,0,1,0.0004355228,0,On Time,Low Risk
401,2,1,4,3,134,3,1,1,51,1965,1,1,0,1,0,1,0,0.0010235484,0,On Time,Low Risk
402,4,1,3,2,217,2,0,1,19,2992,1,0,2,1,1,0,1,0.00069366425,0,On Time,Low Risk
403,3,1,3,2,265,3,1,0,49,2791,1,0,0,1,1,1,1,0.0005953066,0,On Time,Low Risk
404,4,1,4,2,249,5,2,1,36,3836,1,1,0,0,1,1,1,0.0006677528,0,On Time,Low Risk
405,0,1,5,3,213,4,2,0,50,2003,1,1,0,1,0,1,0,0.0011732689,0,On Time,Low Risk
406,1,1,2,2,124,3,1,0,56,1494,1,0,0,1,0,1,1,0.00069757923,0,On Time,Low Risk
407,2,0,4,1,180,2,1,1,23,1193,1,1,2,1,0,0,1,0.0007478822,0,On Time,Low Risk
408,4,0,4,5,193,3,2,1,65,2267,1,1,0,1,0,1,0,0.00035677876,0,On Time,Low Risk
409,3,0,3,2,192,3,2,1,43,3339,1,0,0,0,0,1,1,0.00039204047,0,On Time,Low Risk
410,4,0,2,5,166,3,2,1,3,1832,1,0,1,1,0,1,0,0.18182854,0,On Time,Low Risk
411,0,0,3,2,264,3,2,1,5,3861,1,0,1,0,1,1,1,0.0318637,0,On Time,Low Risk
412,1,0,3,4,200,2,2,1,14,3528,1,0,2,0,0,0,0,0.0003921442,0,On Time,Low Risk
413,2,0,4,3,142,4,2,1,12,1396,1,1,2,1,0,1,0,0.00067542755,0,On Time,Low Risk
414,4,0,4,1,215,2,1,1,32,3066,1,1,0,0,1,0,1,0.0005087114,0,On Time,Low Risk
415,3,0,2,1,218,2,1,1,15,2745,1,0,2,1,1,0,1,0.00052097766,0,On Time,Low Risk
416,4,0,3,2,115,3,1,0,27,1814,1,0,2,1,0,1,1,0.0008729941,0,On Time,Low Risk
417,0,0,4,3,159,3,1,1,33,1330,1,1,0,1,0,1,0,0.00060343527,0,On Time,Low Risk
418,1,0,5,5,133,3,1,1,63,1218,1,1,0,1,0,1,0,0.0006644454,0,On Time,Low Risk
419,2,0,5,2,178,3,1,1,48,1517,1,1,0,1,0,1,1,0.0008668829,0,On Time,Low Risk
420,4,0,4,2,134,2,1,0,43,1714,1,1,0,1,0,0,1,0.0007583766,0,On Time,Low Risk
421,3,0,3,1,184,5,2,0,58,2544,1,0,0,1,0,1,1,0.0006168863,0,On Time,Low Risk
422,4,0,4,2,251,2,2,1,24,2405,1,1,2,1,1,0,1,0.0005586631,0,On Time,Low Risk
423,0,0,3,2,141,3,1,1,7,1933,1,0,1,1,0,1,1,0.11974493,0,On Time,Low Risk
424,1,0,4,4,229,2,2,1,45,3776,1,1,0,0,1,0,0,0.00039994295,0,On Time,Low Risk
425,2,0,4,1,203,4,1,1,34,3813,1,1,0,0,0,1,1,0.00066540454,0,On Time,Low Risk
426,4,0,4,3,158,3,2,0,57,1911,1,1,0,1,0,1,0,0.00065987336,0,On Time,Low Risk
427,3,0,3,4,167,3,2,1,52,1755,1,0,0,1,0,1,0,0.00057011,0,On Time,Low Risk
428,4,0,5,4,197,4,1,0,40,3303,1,1,0,0,0,1,0,0.0005047878,0,On Time,Low Risk
429,0,2,2,2,140,3,1,0,19,1806,1,0,2,1,0,1,1,0.000741966,0,On Time,Low Risk
430,1,2,5,1,205,2,2,1,27,3569,1,1,2,0,0,0,1,0.0007088681,0,On Time,Low Risk
431,2,2,5,5,208,3,1,0,45,2018,1,1,0,1,0,1,0,0.0010064936,0,On Time,Low Risk
432,4,2,4,2,96,3,1,1,22,1294,1,1,2,1,0,1,1,0.00065081776,0,On Time,Low Risk
433,3,2,6,4,205,3,1,0,44,2064,1,1,0,1,0,1,0,0.00085282093,0,On Time,Low Risk
434,4,2,4,2,215,3,2,0,48,2953,1,1,0,1,1,1,1,0.0005869172,0,On Time,Low Risk
435,0,2,4,1,216,3,1,0,43,2643,1,1,0,1,1,1,1,0.0005166383,0,On Time,Low Risk
436,1,2,3,1,112,2,0,1,22,1846,1,0,2,1,0,0,1,0.00049157726,0,On Time,Low Risk
437,2,2,5,4,222,3,1,0,20,3632,1,1,2,0,1,1,0,0.0006372158,0,On Time,Low Risk
438,4,2,5,2,186,3,2,0,15,2153,1,1,2,1,0,1,1,0.00069350796,0,On Time,Low Risk
439,3,2,3,5,241,3,2,1,48,2841,1,0,0,1,1,1,0,0.000431799,0,On Time,Low Risk
440,4,2,3,3,172,3,1,0,58,1269,1,0,0,1,0,1,0,0.00082058983,0,On Time,Low Risk
441,0,2,3,5,251,2,0,1,23,2426,1,0,2,1,1,0,0,0.0005016804,0,On Time,Low Risk
442,1,2,5,3,190,3,0,1,45,2628,1,1,0,1,0,1,0,0.00026596058,0,On Time,Low Risk
443,2,2,4,3,186,2,2,0,48,2805,1,1,0,1,0,0,0,0.00039668713,0,On Time,Low Risk
444,4,2,4,4,207,2,2,1,35,2596,1,1,0,1,0,0,0,0.0005832971,0,On Time,Low Risk
445,3,2,3,3,135,3,1,0,19,1366,1,0,2,1,0,1,0,0.0014676823,0,On Time,Low Risk
446,4,2,4,4,189,2,2,0,18,2955,1,1,2,1,0,0,0,0.0005425564,0,On Time,Low Risk
447,0,2,4,4,173,5,2,0,51,1691,1,1,0,1,0,1,0,0.00087830937,0,On Time,Low Risk
448,1,2,3,4,194,3,2,1,3,2169,1,0,1,1,0,1,0,0.026623074,0,On Time,Low Risk
449,2,2,3,1,183,3,1,1,19,3018,1,0,2,0,0,1,1,0.00051836425,0,On Time,Low Risk
450,4,2,4,3,140,2,1,0,22,1248,1,1,2,1,0,0,0,0.0009539048,0,On Time,Low Risk
451,3,2,4,4,244,3,2,0,55,2782,1,1,0,1,1,1,0,0.0004715635,0,On Time,Low Risk
452,4,2,2,3,189,4,1,1,34,3355,1,0,0,0,0,1,0,0.00049332913,0,On Time,Low Risk
453,0,2,3,2,157,2,2,1,53,1390,1,0,0,1,0,0,1,0.0007162682,0,On Time,Low Risk
454,1,2,4,1,275,10,2,0,23,2726,1,1,2,1,1,1,1,0.0009499477,0,On Time,Low Risk
455,2,2,4,5,133,3,1,0,53,1467,1,1,0,1,0,1,0,0.0005374213,0,On Time,Low Risk
456,4,2,4,1,149,3,2,1,54,1178,1,1,0,1,0,1,1,0.00062884967,0,On Time,Low Risk
457,3,2,3,3,254,2,0,1,17,3153,1,0,2,0,1,0,0,0.00055122864,0,On Time,Low Risk
458,4,2,3,4,145,8,1,0,15,1429,1,0,2,1,0,1,0,0.000908086,0,On Time,Low Risk
459,0,2,3,2,179,5,1,0,52,1991,1,0,0,1,0,1,1,0.0007132174,0,On Time,Low Risk
460,1,2,5,2,168,3,1,1,26,1526,1,1,2,1,0,1,1,0.0011622754,0,On Time,Low Risk
461,2,2,4,1,202,3,2,0,18,3940,1,1,2,0,0,1,1,0.00060696446,0,On Time,Low Risk
462,4,2,3,4,220,7,1,1,43,2620,1,0,0,1,1,1,0,0.0007370843,0,On Time,Low Risk
463,3,2,3,4,244,8,1,1,1,2703,1,0,1,1,1,1,0,0.054505944,0,On Time,Low Risk
464,4,2,4,2,186,7,2,0,40,3111,1,1,0,0,0,1,1,0.00080172636,0,On Time,Low Risk
465,0,2,5,2,263,8,2,1,24,3139,1,1,2,0,1,1,1,0.0007348158,0,On Time,Low Risk
466,1,2,3,2,294,4,1,0,15,1318,1,0,2,1,1,1,1,0.0011125925,0,On Time,Low Risk
467,2,2,3,5,226,2,2,0,2,1043,1,0,1,1,1,0,0,0.32829386,0,On Time,Medium Risk
468,4,2,4,4,173,5,2,0,2,1175,1,1,1,1,0,1,0,0.46775275,0,On Time,Medium Risk
469,3,2,3,5,194,3,2,0,10,2277,1,0,1,1,0,1,0,0.022408817,0,On Time,Low Risk
470,4,2,3,5,183,3,1,0,2,3459,1,0,1,0,0,1,0,0.03209681,0,On Time,Low Risk
471,0,2,4,1,140,2,1,1,61,1770,1,1,0,1,0,0,1,0.00065191626,0,On Time,Low Risk
472,1,2,4,3,244,3,2,1,8,3318,1,1,1,0,1,1,0,0.034874216,0,On Time,Low Risk
473,2,2,2,2,189,4,1,1,9,3413,1,0,1,0,0,1,1,0.110082954,0,On Time,Low Risk
474,4,2,3,1,157,2,2,0,39,1525,1,0,0,1,0,0,1,0.00048825884,0,On Time,Low Risk
475,3,2,4,3,275,10,2,1,10,2093,1,1,1,1,1,1,0,0.11247212,0,On Time,Low Risk
476,4,2,4,5,133,3,1,1,59,1092,1,1,0,1,0,1,0,0.0008910371,0,On Time,Low Risk
477,0,2,4,2,149,3,2,1,26,1863,1,1,2,1,0,1,1,0.0009901809,0,On Time,Low Risk
478,1,2,3,4,254,2,0,0,41,3973,1,0,0,0,1,0,0,0.0008176281,0,On Time,Low Risk
479,2,2,3,4,145,8,1,0,24,1594,1,0,2,1,0,1,0,0.0008824125,0,On Time,Low Risk
480,4,2,3,5,179,5,1,1,56,1113,1,0,0,1,0,1,0,0.00081121206,0,On Time,Low Risk
481,3,2,5,4,168,3,1,0,13,1317,1,1,2,1,0,1,0,0.000902491,0,On Time,Low Risk
482,4,2,4,5,202,3,2,0,46,3181,1,1,0,0,0,1,0,0.00048627745,0,On Time,Low Risk
483,0,2,3,3,220,7,1,1,25,2141,1,0,2,1,1,1,0,0.000656784,0,On Time,Low Risk
484,1,2,3,2,244,8,1,0,50,3562,1,0,0,0,1,1,1,0.0005707303,0,On Time,Low Risk
485,2,2,4,3,186,7,2,0,30,2062,1,1,2,1,0,1,0,0.0007008026,0,On Time,Low Risk
486,4,2,5,5,263,8,2,0,9,2236,1,1,1,1,1,1,0,0.08323734,0,On Time,Low Risk
487,3,2,3,1,294,4,1,0,25,1498,1,0,2,1,1,1,1,0.0013017383,0,On Time,Low Risk
488,4,2,4,1,139,3,1,0,56,1811,1,1,0,1,0,1,1,0.0006858037,0,On Time,Low Risk
489,0,2,7,5,192,3,1,1,46,1550,1,1,0,1,0,1,0,0.00050438545,0,On Time,Low Risk
490,1,2,3,3,235,3,1,1,5,3065,1,0,1,0,1,1,0,0.0276768,0,On Time,Low Risk
491,2,2,2,1,176,3,1,0,15,1996,1,0,2,1,0,1,1,0.0009433995,0,On Time,Low Risk
492,4,2,5,4,224,3,1,0,34,2627,1,1,0,1,1,1,0,0.00052781287,0,On Time,Low Risk
